26/10/18,16:35:05,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.16909363366666663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:35:18,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.2102626046666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:35:35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.904375252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:35:48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.945544223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:36:05,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.986713194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:36:18,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4.333769517666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:36:35,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5.5484666505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:36:48,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6.069051136000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:37:05,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7.110220107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:37:18,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7.804332754333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:37:35,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8.151389078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:37:48,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8.845501725333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:38:05,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9.886670696333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:38:18,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10.580783343666669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:38:35,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10.7543115055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:38:48,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11.969008638333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:39:05,,,,,,,,,,,,,,,,,,,,,,,,,,,11,12.316064962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:39:18,,,,,,,,,,,,,,,,,,,,,,,,,,,11,13.010177609333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:39:35,,,,,,,,,,,,,,,,,,,,,,,,,,,12,13.617526175750001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:39:48,,,,,,,,,,,,,,,,,,,,,,,,,,,13,14.398402904000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:40:05,,,,,,,,,,,,,,,,,,,,,,,,,,,13,14.398402904000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:40:18,,,,,,,,,,,,,,,,,,,,,,,,,,,14,15.439571875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,14,15.699864117750002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:40:48,,,,,,,,,,,,,,,,,,,,,,,,,,,15,16.480740846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:41:05,,,,,,,,,,,,,,,,,,,,,,,,,,,15,16.827797169666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:41:18,,,,,,,,,,,,,,,,,,,,,,,,,,,16,17.521909817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:41:35,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18.0424943025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:41:48,,,,,,,,,,,,,,,,,,,,,,,,,,,17,18.563078788000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:42:05,,,,,,,,,,,,,,,,,,,,,,,,,,,17,18.910135111666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:42:18,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19.604247759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:42:35,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19.86454000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:42:48,,,,,,,,,,,,,,,,,,,,,,,,,,,18,20.298360406333337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:43:05,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20.64541673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:43:18,,,,,,,,,,,,,,,,,,,,,,,,,,,19,21.339529377333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:43:35,,,,,,,,,,,,,,,,,,,,,,,,,,,20,21.686585701000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:43:48,,,,,,,,,,,,,,,,,,,,,,,,,,,20,22.033642024666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:44:05,,,,,,,,,,,,,,,,,,,,,,,,,,,21,22.727754672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:44:18,,,,,,,,,,,,,,,,,,,,,,,,,,,21,22.727754672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:44:27,,,,,,,,,,,,,,,,,,,,,,,,,,,21,22.727754672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:44:35,,,,,,,,,,,,,,,,,,,,,,,,,,,22,23.768923643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:44:48,,,,,,,,,,,,,,,,,,,,,,,,,,,22,23.768923643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:44:57,,,,,,,,,,,,,,,,,,,,,,,,,,,22,23.768923643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:45:05,,,,,,,,,,,,,,,,,,,,,,,,,,,22,23.768923643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:45:18,,,,,,,,,,,,,,,,,,,,,,,,,,,23,24.810092614000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:45:27,,,,,,,,,,,,,,,,,,,,,,,,,,,23,24.810092614000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:45:35,,,,,,,,,,,,,,,,,,,,,,,,,,,23,24.810092614000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:45:48,,,,,,,,,,,,,,,,,,,,,,,,,,,23,24.810092614000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:45:57,,,,,,,,,,,,,,,,,,,,,,,,,,,24,25.851261585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:46:05,,,,,,,,,,,,,,,,,,,,,,,,,,,24,25.851261585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:46:18,,,,,,,,,,,,,,,,,,,,,,,,,,,24,25.851261585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:46:27,,,,,,,,,,,,,,,,,,,,,,,,,,,24,26.371846070500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:46:35,,,,,,,,,,,,,,,,,,,,,,,,,,,24,25.851261585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:46:48,,,,,,,,,,,,,,,,,,,,,,,,,,,25,26.892430556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:46:57,,,,,,,,,,,,,,,,,,,,,,,,,,,25,26.892430556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:47:05,,,,,,,,,,,,,,,,,,,,,,,,,,,25,26.892430556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:47:18,,,,,,,,,,,,,,,,,,,,,,,,,,,25,27.586543203333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:47:27,,,,,,,,,,,,,,,,,,,,,,,,,,,26,27.933599527000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:47:35,,,,,,,,,,,,,,,,,,,,,,,,,,,26,27.933599527000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:47:48,,,,,,,,,,,,,,,,,,,,,,,,,,,26,27.933599527000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:47:57,,,,,,,,,,,,,,,,,,,,,,,,,,,26,28.4541840125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:48:05,,,,,,,,,,,,,,,,,,,,,,,,,,,26,27.933599527000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:48:18,,,,,,,,,,,,,,,,,,,,,,,,,,,27,28.974768498000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:48:27,,,,,,,,,,,,,,,,,,,,,,,,,,,27,28.974768498000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:48:35,,,,,,,,,,,,,,,,,,,,,,,,,,,27,28.974768498000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:48:48,,,,,,,,,,,,,,,,,,,,,,,,,,,27,29.668881145333337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:48:57,,,,,,,,,,,,,,,,,,,,,,,,,,,28,30.015937469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:49:05,,,,,,,,,,,,,,,,,,,,,,,,,,,28,30.015937469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:49:18,,,,,,,,,,,,,,,,,,,,,,,,,,,28,30.015937469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:49:27,,,,,,,,,,,,,,,,,,,,,,,,,,,28,30.015937469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:49:35,,,,,,,,,,,,,,,,,,,,,,,,,,,28,30.015937469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:49:48,,,,,,,,,,,,,,,,,,,,,,,,,,,29,31.057106440000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:49:57,,,,,,,,,,,,,,,,,,,,,,,,,,,29,31.057106440000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:50:05,,,,,,,,,,,,,,,,,,,,,,,,,,,29,31.057106440000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:50:18,,,,,,,,,,,,,,,,,,,,,,,,,,,29,31.057106440000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:50:27,,,,,,,,,,,,,,,,,,,,,,,,,,,29,31.057106440000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:50:35,,,,,,,,,,,,,,,,,,,,,,,,,,,30,32.098275411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:50:48,,,,,,,,,,,,,,,,,,,,,,,,,,,30,32.098275411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:50:57,,,,,,,,,,,,,,,,,,,,,,,,,,,30,32.098275411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:51:05,,,,,,,,,,,,,,,,,,,,,,,,,,,30,32.098275411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:51:18,,,,,,,,,,,,,,,,,,,,,,,,,,,30,32.098275411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:51:27,,,,,,,,,,,,,,,,,,,,,,,,,,,31,33.139444382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:51:35,,,,,,,,,,,,,,,,,,,,,,,,,,,31,33.139444382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:51:48,,,,,,,,,,,,,,,,,,,,,,,,,,,31,33.139444382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:51:57,,,,,,,,,,,,,,,,,,,,,,,,,,,31,33.139444382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:52:05,,,,,,,,,,,,,,,,,,,,,,,,,,,31,33.139444382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:52:18,,,,,,,,,,,,,,,,,,,,,,,,,,,31,33.486500705666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:52:27,,,,,,,,,,,,,,,,,,,,,,,,,,,32,34.180613353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:52:35,,,,,,,,,,,,,,,,,,,,,,,,,,,32,34.180613353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:52:48,,,,,,,,,,,,,,,,,,,,,,,,,,,32,34.180613353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:52:57,,,,,,,,,,,,,,,,,,,,,,,,,,,32,34.180613353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:53:05,,,,,,,,,,,,,,,,,,,,,,,,,,,33,35.221782323999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:53:18,,,,,,,,,,,,,,,,,,,,,,,,,,,32,34.87472600033333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:53:27,,,,,,,,,,,,,,,,,,,,,,,,,,,33,35.221782323999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:53:35,,,,,,,,,,,,,,,,,,,,,,,,,,,33,35.221782323999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:53:48,,,,,,,,,,,,,,,,,,,,,,,,,,,33,35.221782323999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:53:56,,,,,,,,,,,,,,,,,,,,,,,,,,,33,35.221782323999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:53:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:54:05,,,,,,,,,,,,,,,,,,,,,,,,,,,33,35.221782323999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:54:18,,,,,,,,,,,,,,,,,,,,,,,,,,,33,35.91589497133333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:54:26,,,,,,,,,,,,,,,,,,,,,,,,,,,34,36.262951295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:54:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:54:35,,,,,,,,,,,,,,,,,,,,,,,,,,,34,36.262951295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:54:48,,,,,,,,,,,,,,,,,,,,,,,,,,,34,36.262951295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:54:56,,,,,,,,,,,,,,,,,,,,,,,,,,,34,36.262951295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:54:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:55:05,,,,,,,,,,,,,,,,,,,,,,,,,,,34,36.262951295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:55:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:55:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:55:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:55:35,,,,,,,,,,,,,,,,,,,,,,,,,,,34,36.262951295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:55:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:55:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:55:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:56:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:56:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:56:26,,,,,,,,,,,,,,,,,,,,,,,,,,,36,38.345289236999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:56:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:56:35,,,,,,,,,,,,,,,,,,,,,,,,,,,36,38.345289236999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:56:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:56:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:56:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:57:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:57:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:57:26,,,,,,,,,,,,,,,,,,,,,,,,,,,34,36.262951295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:57:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:57:35,,,,,,,,,,,,,,,,,,,,,,,,,,,34,36.262951295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:57:48,,,,,,,,,,,,,,,,,,,,,,,,,,,34,36.262951295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:57:56,,,,,,,,,,,,,,,,,,,,,,,,,,,34,36.262951295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:57:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:58:05,,,,,,,,,,,,,,,,,,,,,,,,,,,34,36.262951295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:58:18,,,,,,,,,,,,,,,,,,,,,,,,,,,34,36.262951295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:58:26,,,,,,,,,,,,,,,,,,,,,,,,,,,34,36.262951295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:58:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:58:35,,,,,,,,,,,,,,,,,,,,,,,,,,,34,36.262951295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:58:48,,,,,,,,,,,,,,,,,,,,,,,,,,,33,35.56883864766667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:58:56,,,,,,,,,,,,,,,,,,,,,,,,,,,33,35.7423668095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:58:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/18,16:59:05,,,,,,,,,,,,,,,,,,,,,,,,,,,34,36.262951295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
